RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
268483,Southeast Village,Sacramento,CA,Sacramento,Sacramento,3,162500,161000,162800,165500,168700,171800,176300,182300,188000,191500,195100,199300,204200,209700,215300,218400,219400,219000,218000,217700,219100,220900,223100,224500,225800,228000,231700,236200,241500,245300,247100,248700,251100,254600,258200,261500,264200
268600,Willowcreek,Sacramento,CA,Sacramento,Sacramento,3,298900,302100,307400,313200,318100,322300,326300,330300,334300,337100,337000,337300,339000,339900,338900,338900,340500,342700,344000,345600,347900,350100,353200,359200,364700,367000,367800,369200,370300,371900,372700,372100,371700,373100,374100,376500,380500
274247,Lakeshore,Oakland,CA,San Francisco,Alameda,3,991300,1014300,1048900,1080700,1107200,1124400,1130100,1142900,1168400,1187900,1192100,1203200,1219800,1231500,1235900,1233500,1220900,1212300,1212300,1215800,1222000,1229700,1237800,1250400,1271700,1296400,1308400,1308400,1312100,1327700,1343000,1355700,1365500,1387600,1428500,1469500,1487300
115629,Northeast Hillsdale,San Mateo,CA,San Francisco,San Mateo,3,1245000,1272200,1303800,1332800,1355100,1370000,1381100,1389700,1393900,1396500,1398800,1398100,1402500,1409600,1411200,1408700,1406700,1400000,1394600,1396300,1405100,1412700,1416100,1422900,1434100,1440700,1446000,1462300,1484600,1504500,1526500,1551300,1574500,1591000,1607600,1638600,1669800
272751,Allendale,Oakland,CA,San Francisco,Alameda,3,381800,385500,392200,398700,406200,413900,421500,428600,436300,441400,444500,451500,462900,471300,475900,480100,486200,493900,502200,508900,513600,517000,523100,530100,535100,541000,548200,550900,550300,550900,550300,550100,553700,559100,566700,580400,593000
416992,Twenty-Fifth Ave,San Mateo,CA,San Francisco,San Mateo,3,1231500,1257200,1282000,1301200,1317800,1334300,1347200,1359500,1368600,1380700,1392600,1402300,1416300,1432900,1443500,1450100,1444200,1423900,1403100,1397200,1406200,1415200,1409700,1406200,1415700,1424100,1429100,1450700,1486900,1514800,1536200,1561200,1587100,1603300,1629300,1668000,1696100
417520,Jordan Park - Laurel Heights,San Francisco,CA,San Francisco,San Francisco,3,2052200,2114300,2191700,2243700,2281800,2311300,2310100,2289300,2290100,2325900,2368400,2401900,2437300,2457100,2483800,2521800,2527800,2480700,2433700,2394500,2361500,2333000,2334100,2354800,2367100,2374000,2382000,2390700,2396100,2402800,2446400,2497500,2517300,2557600,2633900,2655300,2634500
268303,Miraloma Park,San Francisco,CA,San Francisco,San Francisco,3,1158100,1185200,1214100,1243600,1273800,1295700,1309400,1315600,1313800,1312500,1315700,1323800,1334700,1346000,1348900,1349800,1346900,1333100,1324100,1330400,1340600,1344400,1351300,1361400,1364400,1365400,1376900,1380200,1372600,1378600,1395000,1399600,1402400,1414700,1440600,1452400,1444800
268130,Eastmont Hills,Oakland,CA,San Francisco,Alameda,3,453400,461200,471200,482700,494200,506000,517300,528800,538500,544300,547100,549700,554900,560700,566600,570600,573000,576200,582400,589000,594300,597200,597900,599300,604800,611900,616500,620000,626200,634400,639200,639500,641200,648900,661800,675000,684900
268209,Highland Terrace,Oakland,CA,San Francisco,Alameda,3,394900,398600,407200,417500,428200,436800,445800,455400,463000,469100,475300,479600,482100,485700,492700,500200,503800,504400,504000,504000,507700,517100,529300,539900,549800,561400,573200,581800,586900,588700,591300,600500,614400,627300,638800,646100,647300
268564,Village 7,Sacramento,CA,Sacramento,Sacramento,3,294200,296700,300800,304400,308200,313700,318900,320400,320300,320200,320000,319300,319700,320700,321800,321100,320800,321500,324100,326500,329500,334500,339900,343200,346200,351900,358800,364800,368200,369500,369300,370000,371700,373000,373900,376800,381000
268011,Avondale,Sacramento,CA,Sacramento,Sacramento,3,144200,144800,146600,149600,153100,156300,159400,162400,165400,167900,170600,173600,176600,177400,176300,176300,179000,182600,186000,191000,197200,201900,204800,207200,209600,214600,221800,226400,225900,224600,223500,223700,225800,228400,230500,233600,236400
276365,Harrington,Oakland,CA,San Francisco,Alameda,3,334100,341200,350400,360500,371100,382600,394100,407900,422700,435800,445000,453800,461700,467700,470300,470600,469700,468900,471800,478700,485200,488700,491400,496500,505900,517400,525800,530700,533000,532900,532600,536200,542800,548700,555300,567500,579900
268419,Presidio Heights,San Francisco,CA,San Francisco,San Francisco,3,2483900,2512200,2568300,2640400,2658300,2630800,2620400,2656200,2681000,2678900,2670800,2693000,2717500,2734600,2764000,2777600,2775700,2775600,2777500,2746000,2714800,2710600,2761500,2815900,2826100,2813900,2823300,2860000,2897100,2930500,2975400,3003000,3002200,3055500,3128500,3168000,3194800
275331,Sequoyah,Oakland,CA,San Francisco,Alameda,3,664600,676400,696800,711500,717500,721100,724200,724700,732300,746100,755000,755700,758200,763400,768600,773100,778600,785200,794600,805700,821600,834200,841400,842400,843400,843900,844400,845000,853700,864900,867800,868200,873700,879800,883500,889600,898300
268062,Chabot Park,Oakland,CA,San Francisco,Alameda,3,623700,637300,652500,662900,670300,674900,678300,682600,687600,691700,693800,693200,694600,699300,705900,711400,711900,712600,718200,727800,737800,746800,753200,757700,763700,772400,780000,786100,795600,808300,817200,822100,828100,829800,830300,838700,850000
268041,Cameron Hills,Fremont,CA,San Francisco,Alameda,3,1156100,1183100,1200000,1217100,1238100,1254400,1258100,1256100,1256200,1261900,1269400,1273200,1277300,1278700,1279100,1275200,1270500,1263800,1263400,1276800,1295700,1302800,1302800,1307300,1319200,1335400,1349100,1362000,1372000,1375900,1373800,1378300,1395500,1411900,1422500,1439400,1458100
268095,Covell Park,Davis,CA,Sacramento,Yolo,3,466800,470700,477500,485800,491400,493000,495000,497100,499400,503600,506600,501600,495100,490800,490100,493200,496700,500000,506200,512800,515200,515300,516200,520400,528900,533000,532800,536500,539700,536700,533700,532800,534000,537700,543400,558200,574600
274577,Montclair,Oakland,CA,San Francisco,Alameda,3,906200,914400,924900,938700,949900,954600,957000,963600,973300,978100,981000,988200,999100,1009300,1019200,1025300,1034200,1048100,1062000,1072100,1081600,1090800,1103100,1123400,1147100,1165800,1175400,1180500,1179400,1187900,1202900,1211600,1217100,1238900,1267400,1284600,1289400
275678,Temescal,Oakland,CA,San Francisco,Alameda,3,776600,793200,813600,832700,851200,867800,881200,895200,908600,914300,914300,915800,918000,920500,920000,920700,925000,928300,929100,931500,937200,947800,963000,978400,994900,1007100,1009100,1004000,999600,1000400,991800,973300,964800,975300,993800,1021800,1045800
273394,Creekside,Sacramento,CA,Sacramento,Sacramento,3,272100,274700,277700,279100,280100,281800,283600,284500,284900,286200,288700,292000,294300,295600,297100,299200,300900,302100,302200,303100,305000,306300,307600,310100,312700,316100,320900,325400,328900,331400,333500,335200,337200,339700,341300,341800,343100
343613,Barron Park,Palo Alto,CA,San Jose,Santa Clara,3,2187400,2247400,2309800,2363400,2409000,2445800,2465600,2481800,2502600,2518700,2515600,2513400,2525600,2544900,2564000,2578800,2574600,2560700,2555500,2531100,2493900,2481600,2494700,2517000,2552700,2580900,2602900,2633400,2665200,2695200,2721200,2744900,2786100,2847700,2916100,2986200,3034700
268153,Fairview Park,Oakland,CA,San Francisco,Alameda,3,885000,903100,920300,935200,947400,958900,971400,985600,1005800,1027500,1037400,1036800,1041700,1051500,1058000,1065800,1079800,1097800,1116800,1136800,1146700,1145600,1137800,1140600,1153200,1168800,1171500,1160500,1152200,1157200,1163000,1159800,1156500,1171100,1221200,1278200,1305900
114654,Del Paso Heights,Sacramento,CA,Sacramento,Sacramento,3,140200,141700,144300,147600,149800,150100,150500,152100,153600,155200,157500,158200,156400,154700,153800,153500,156800,164300,173200,180400,186400,190000,191700,194300,197800,200500,201800,202800,204200,206200,208800,211600,213500,214500,215200,215700,217200
698711,Downtown Menlo Park,Menlo Park,CA,San Francisco,San Mateo,3,1845800,1888900,1913700,1940100,1980000,2024900,2055900,2076100,2080800,2077500,2080800,2095700,2118600,2156800,2196000,2206000,2176600,2138900,2122900,2132800,2139400,2121100,2089300,2071400,2058200,2033000,2022800,2041600,2068600,2094100,2113400,2116600,2119900,2160800,2236200,2307700,2345900
698709,Sharon Heights,Menlo Park,CA,San Francisco,San Mateo,3,1876000,1902200,1943700,1981500,2015300,2043400,2047500,2038600,2039900,2049900,2058200,2066700,2084600,2096900,2093900,2074900,2048000,2026400,2047400,2086000,2117900,2130800,2129100,2127000,2135900,2117300,2078800,2075300,2098100,2105900,2106700,2120600,2133300,2135200,2138600,2181600,2243600
268542,Upper Land Park,Sacramento,CA,Sacramento,Sacramento,3,414300,413400,414800,414100,412000,408000,405500,407200,411700,414600,416200,419200,423900,425600,425400,431100,442200,448500,450200,453800,456100,453600,449300,445600,443500,444100,449500,459200,471100,484300,491800,490300,487300,494400,504400,512600,518200
343609,Crescent Park,Palo Alto,CA,San Jose,Santa Clara,3,3417800,3453500,3461900,3478600,3505500,3531800,3545900,3573800,3605700,3610800,3602400,3609400,3634700,3666900,3693700,3721200,3741400,3737100,3714300,3716600,3745500,3780100,3791300,3809800,3862700,3908400,3924100,3940400,3945000,3943300,3980000,4038400,4092600,4217500,4422300,4578800,4633500
268351,Northgate,Sacramento,CA,Sacramento,Sacramento,3,186900,187300,189800,192700,195300,197400,200200,203400,206800,209300,212700,216400,219300,220700,221700,222900,223700,224200,224700,226100,228700,233100,237300,239300,240200,242600,246000,250000,254300,258000,260700,262800,263600,263300,262800,263500,265100
417519,Corona Heights,San Francisco,CA,San Francisco,San Francisco,3,1440400,1464600,1489000,1514800,1540400,1563500,1586800,1602300,1609600,1611800,1621800,1641000,1662500,1671100,1669200,1668300,1664400,1658600,1659500,1657800,1637000,1623000,1631400,1654400,1670900,1686100,1714400,1752500,1774900,1781100,1779900,1774700,1777200,1784800,1799900,1808000,1806200
268373,Old North Sacramento,Sacramento,CA,Sacramento,Sacramento,3,139600,139500,141000,142000,142700,143200,143800,145000,147300,148800,150600,153700,158200,162900,166700,169700,173100,176500,178400,178500,179200,182400,186000,189800,194600,198700,199900,199900,202000,206400,210500,213800,216400,218200,219600,221300,223500
268223,Iveywood,Oakland,CA,San Francisco,Alameda,3,278400,283400,288800,294700,302000,306200,306800,306800,308500,310800,313300,314600,316000,318000,321800,329200,339200,349100,358000,367100,374600,379900,383900,388000,393600,402100,409200,409900,408300,407800,408800,411000,415300,420200,425100,428700,432000
268129,Eastmont,Oakland,CA,San Francisco,Alameda,3,272700,276600,281700,287500,295400,302200,308300,314300,320400,325100,327700,326800,324500,324600,327300,331200,334500,337500,341800,351100,360800,364400,367100,375000,385100,394500,403700,409400,412200,415900,420400,423900,428300,433700,436900,437800,438700
698710,Central Menlo Park,Menlo Park,CA,San Francisco,San Mateo,3,2635900,2675000,2737700,2805100,2873700,2931000,2969400,2990200,3003400,3019500,3028000,3028200,3060700,3135800,3218200,3275900,3292900,3285000,3298300,3334400,3366300,3391600,3408400,3429500,3466600,3474500,3441500,3423400,3447200,3474800,3516700,3568200,3587900,3612700,3698200,3813900,3886600
268348,North Stonehurst,Oakland,CA,San Francisco,Alameda,3,272300,277900,285200,291700,299100,306400,313400,318600,323100,327700,332600,334200,334100,335800,340300,344400,349800,355800,361700,367900,375900,382100,386000,386600,387700,391100,395600,397100,396700,397100,400100,403600,407100,413000,418700,423100,426500
276558,Shafter,Oakland,CA,San Francisco,Alameda,3,904900,922400,942200,963800,993600,1027100,1054500,1077900,1102200,1118100,1128300,1147000,1172400,1191700,1202200,1199500,1187700,1179600,1184200,1201900,1221500,1230300,1227400,1231700,1248200,1263400,1267800,1278200,1295600,1306700,1307200,1305700,1301100,1326000,1391700,1461700,1498400
268438,River Park,Sacramento,CA,Sacramento,Sacramento,3,439100,450100,461600,467500,466200,463300,463300,463800,461900,459100,457800,459100,464200,470500,476500,480900,482300,482300,485200,492400,502000,508800,511700,513600,515900,516000,515800,516900,523000,529200,531000,528200,524900,527600,535300,542200,547000
268442,Rockridge,Oakland,CA,San Francisco,Alameda,3,998500,1021600,1057300,1084300,1105300,1129000,1150300,1172900,1200800,1217600,1222100,1233800,1250200,1258900,1256100,1242800,1225700,1217100,1213600,1217100,1229300,1239100,1239700,1245500,1267000,1294600,1313400,1323500,1332500,1344700,1353600,1351000,1332400,1356800,1437000,1523400,1565200
416983,Parkside,San Mateo,CA,San Francisco,San Mateo,3,858300,871200,888400,903500,922600,947100,968200,976900,970800,962000,961300,964100,971600,984300,993200,990900,984600,975300,967400,964800,969400,975500,977100,976400,982100,992400,1007400,1032100,1064200,1092300,1104800,1108100,1118600,1134800,1155600,1188000,1215200
114490,Country Club,Stockton,CA,Stockton,San Joaquin,3,177100,179200,181500,184900,187700,189200,189600,190900,194200,198700,202300,204500,206300,207800,209100,210500,212600,215000,217100,218100,218800,220600,222700,224400,226500,230400,234300,236800,239400,242600,245400,247200,248400,248700,250200,252300,253800
273301,Coliseum,Oakland,CA,San Francisco,Alameda,3,239700,242500,247600,252800,258400,263400,267300,271700,273600,271500,271900,276100,279300,282300,288800,298200,308000,315700,321400,328300,336800,345000,351200,355600,362400,370400,372800,367400,361800,358800,358800,360700,364800,366400,374100,385200,391600
268052,Castlemont,Oakland,CA,San Francisco,Alameda,3,283300,288900,294500,300700,308000,313100,314400,314200,316800,317200,313100,307100,304400,303300,305000,309000,314400,319400,327400,340100,353400,363200,372700,381600,390500,400400,408700,413600,417200,419600,419400,418800,419200,423300,429200,432900,434200
268180,Glenwood Meadows,Sacramento,CA,Sacramento,Sacramento,3,166900,170200,174800,176400,176000,176600,178500,180500,183200,186000,188400,191300,195400,199700,203100,206100,209700,213000,215300,217300,219500,220900,223600,227900,230100,230100,230500,232300,234300,235100,234200,233300,233200,234200,235500,236500,237400
275773,Trestle Glen,Oakland,CA,San Francisco,Alameda,3,964700,982700,1001800,1023000,1043000,1051100,1060500,1074100,1089200,1098800,1107200,1113200,1124100,1131900,1135200,1135600,1135500,1137200,1141200,1149700,1161200,1168900,1170000,1176400,1192500,1210500,1223700,1231000,1235700,1245600,1253100,1254100,1258500,1287200,1337600,1387000,1409800
343610,Downtown North,Palo Alto,CA,San Jose,Santa Clara,3,2263800,2354700,2406000,2431700,2452400,2419000,2319800,2310700,2423700,2472300,2419400,2390600,2381700,2373900,2418600,2464300,2440200,2412200,2402000,2364500,2311900,2305600,2337900,2391000,2452300,2519800,2580400,2633100,2678000,2725400,2801500,2868500,2911500,3015400,3171400,3277200,3314100
343951,Hayward Park,San Mateo,CA,San Francisco,San Mateo,3,1320600,1344800,1370600,1396400,1423900,1445900,1455700,1461100,1465400,1463700,1460000,1468500,1493000,1511500,1512700,1507900,1500700,1493500,1496300,1506200,1512800,1509900,1500100,1488800,1479900,1473700,1479400,1504000,1536900,1561500,1579200,1598800,1622500,1645400,1677500,1717600,1739400
273389,Cox,Oakland,CA,San Francisco,Alameda,3,265900,271500,279800,287700,297600,307000,310500,306400,302300,302300,306100,308800,310400,312700,316300,319900,325300,332000,340500,350700,361000,368400,373700,375600,376600,379500,382700,381800,380900,383700,388500,393900,399800,406100,411300,414400,416200
